"callSign","Date_Time","JulianDay","Time_QC","Latitude","Longitude","Position_QC","Depth","Depth_QC","Temperature","Temperature_QC","Salinity","Salinity_QC","Type"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,29,1,29.37,1,36.54,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,35,1,29.35,1,36.54,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,40,1,29.34,1,36.54,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,45,1,29.34,1,36.54,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,49,1,29.34,1,36.54,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,55,1,28.99,1,36.49,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,60,1,27.91,1,36.44,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,64,1,27.52,1,36.45,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,70,1,27.11,1,36.46,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,75,1,26.88,1,36.47,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,80,1,26.47,1,36.5,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,84,1,26.3,1,36.53,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,90,1,25.73,1,36.62,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,94,1,25.35,1,36.67,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,99,1,24.84,1,36.65,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,103,1,24.56,1,36.64,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,110,1,24.24,1,36.8,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,119,1,23.47,1,36.81,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,129,1,22.68,1,36.88,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,138,1,22.21,1,36.85,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,159,1,20.04,1,36.45,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,179,1,19.17,1,36.41,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,199,1,18.49,1,36.42,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,223,1,17.19,1,36.28,1,"Float"
"Q4901267","7/9/2010",2455387.912,1,26.156,-84.618,1,249,1,12.89,1,35.62,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,5,1,29.92,1,36.57,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,10,1,29.82,1,36.56,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,15,1,29.66,1,36.54,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,20,1,29.56,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,25,1,29.51,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,30,1,29.49,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,34,1,29.46,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,40,1,29.42,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,45,1,29.31,1,36.51,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,50,1,28.06,1,36.44,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,55,1,27.73,1,36.44,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,60,1,27.21,1,36.44,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,65,1,26.59,1,36.48,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,70,1,26.29,1,36.53,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,75,1,26,1,36.51,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,79,1,25.91,1,36.54,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,82,1,25.76,1,36.59,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,89,1,25.44,1,36.62,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,95,1,25.1,1,36.62,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,99,1,25.07,1,36.62,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,105,1,24.56,1,36.71,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,110,1,24.01,1,36.82,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,119,1,23.42,1,36.88,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,129,1,22.84,1,36.88,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,139,1,22.01,1,36.77,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,159,1,20.77,1,36.72,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,178,1,19.73,1,36.61,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,198,1,18.64,1,36.44,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,223,1,17.34,1,36.31,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,247,1,12.84,1,35.61,1,"Float"
"Q4901267","7/13/2010",2455391.914,1,26.019,-84.613,1,273,1,12.17,1,35.51,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,5,1,29.65,1,36.41,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,9,1,29.55,1,36.42,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,15,1,29.53,1,36.43,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,20,1,29.52,1,36.43,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,25,1,29.49,1,36.43,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,30,1,29.48,1,36.52,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,35,1,29.37,1,36.54,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,40,1,29.32,1,36.52,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,45,1,28.08,1,36.44,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,49,1,27.66,1,36.45,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,55,1,27.36,1,36.46,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,60,1,27.16,1,36.47,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,65,1,26.77,1,36.48,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,70,1,26.32,1,36.5,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,75,1,26.18,1,36.52,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,80,1,26.03,1,36.54,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,84,1,25.72,1,36.58,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,89,1,25.46,1,36.62,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,95,1,25.18,1,36.72,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,100,1,24.85,1,36.74,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,104,1,24.59,1,36.75,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,110,1,24.34,1,36.78,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,119,1,23.54,1,36.86,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,129,1,22.96,1,36.88,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,139,1,21.43,1,36.73,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,159,1,19.58,1,36.47,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,178,1,19.11,1,36.47,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,198,1,18.34,1,36.4,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,223,1,17.06,1,36.26,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,247,1,13.93,1,35.78,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,272,1,12.82,1,35.6,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,298,1,11.58,1,35.41,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,321,1,10.56,1,35.27,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,347,1,9.98,1,35.19,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,372,1,9.42,1,35.11,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,396,1,8.84,1,35.04,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,445,1,8.22,1,34.97,1,"Float"
"Q4901267","7/17/2010",2455395.973,1,25.998,-84.677,1,495,1,7.92,1,34.95,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,5,1,29.36,1,36.27,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,10,1,29.36,1,36.27,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,13,1,29.33,1,36.27,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,17,1,29.32,1,36.27,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,25,1,29.32,1,36.27,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,30,1,29.31,1,36.28,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,35,1,29.32,1,36.29,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,40,1,29.23,1,36.3,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,45,1,28.74,1,36.39,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,50,1,28.2,1,36.42,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,55,1,27.75,1,36.4,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,60,1,27.4,1,36.44,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,65,1,26.87,1,36.45,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,69,1,26.1,1,36.43,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,75,1,25.48,1,36.46,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,80,1,24.94,1,36.47,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,84,1,24.68,1,36.47,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,90,1,23.8,1,36.39,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,95,1,22.54,1,36.38,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,99,1,22.2,1,36.39,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,105,1,21.86,1,36.39,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,109,1,21.41,1,36.42,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,119,1,21.62,1,36.73,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,129,1,21.32,1,36.73,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,139,1,21.14,1,36.79,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,159,1,20.38,1,36.74,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,178,1,19.51,1,36.63,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,199,1,18.48,1,36.46,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,223,1,17.53,1,36.36,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,248,1,14.2,1,35.83,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,272,1,13.17,1,35.66,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,297,1,12.46,1,35.55,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,322,1,11.94,1,35.47,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,347,1,11.61,1,35.42,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,372,1,11.11,1,35.35,1,"Float"
"Q4901267","7/21/2010",2455399.919,1,26.027,-84.66,1,396,1,10.9,1,35.31,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,5,1,29.73,1,36.46,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,9,1,29.73,1,36.45,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,13,1,29.55,1,36.43,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,17,1,29.54,1,36.43,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,25,1,29.54,1,36.44,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,30,1,29.55,1,36.45,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,35,1,29.56,1,36.46,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,40,1,29.53,1,36.46,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,44,1,28.99,1,36.37,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,50,1,28.55,1,36.39,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,55,1,27.94,1,36.39,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,59,1,27.51,1,36.44,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,65,1,26.89,1,36.48,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,70,1,26.51,1,36.49,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,74,1,26.28,1,36.51,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,80,1,25.94,1,36.52,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,85,1,25.7,1,36.55,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,90,1,25.38,1,36.55,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,95,1,24.92,1,36.53,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,100,1,24.14,1,36.48,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,105,1,23.72,1,36.62,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,109,1,23.72,1,36.72,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,117,1,23.35,1,36.88,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,129,1,21.87,1,36.58,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,139,1,21.48,1,36.7,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,159,1,20.29,1,36.68,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,179,1,18.78,1,36.46,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,198,1,18.51,1,36.54,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,223,1,17.55,1,36.34,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,248,1,15.3,1,36.01,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,272,1,14.39,1,35.86,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,298,1,13.44,1,35.71,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,322,1,12.21,1,35.51,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,347,1,10.94,1,35.33,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,371,1,10.34,1,35.23,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,397,1,9.72,1,35.15,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,446,1,8.98,1,35.06,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,495,1,8.11,1,34.97,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,545,1,7.52,1,34.92,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,594,1,7.08,1,34.91,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,668,1,6.65,1,34.9,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,742,1,6.09,1,34.9,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,816,1,5.92,1,34.91,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,890,1,5.77,1,34.91,1,"Float"
"Q4901267","7/25/2010",2455403.978,1,25.863,-84.752,1,989,1,5.48,1,34.92,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,5,1,29.84,1,36.34,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,10,1,29.69,1,36.34,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,15,1,29.66,1,36.33,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,20,1,29.56,1,36.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,25,1,29.52,1,36.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,30,1,29.45,1,36.31,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,35,1,29.36,1,36.31,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,40,1,29.21,1,36.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,44,1,29.14,1,36.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,50,1,29,1,36.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,55,1,28.61,1,36.34,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,60,1,27.75,1,36.39,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,65,1,26.82,1,36.46,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,70,1,26.29,1,36.52,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,74,1,25.94,1,36.54,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,79,1,25.63,1,36.55,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,85,1,25.14,1,36.57,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,90,1,24.8,1,36.57,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,94,1,24.57,1,36.6,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,99,1,23.96,1,36.53,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,102,1,23.51,1,36.47,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,109,1,23.31,1,36.63,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,119,1,22.6,1,36.8,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,129,1,21.78,1,36.72,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,139,1,21.24,1,36.72,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,159,1,20.27,1,36.68,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,178,1,19.21,1,36.55,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,198,1,17.98,1,36.39,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,223,1,16.68,1,36.22,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,248,1,15.63,1,36.07,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,273,1,14.6,1,35.89,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,298,1,13.3,1,35.69,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,323,1,12.19,1,35.51,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,347,1,10.95,1,35.32,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,371,1,10.39,1,35.25,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,396,1,9.48,1,35.13,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,445,1,8.34,1,34.98,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,495,1,8.09,1,34.97,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,545,1,7.55,1,34.93,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,594,1,6.93,1,34.9,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,668,1,6.72,1,34.9,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,742,1,6.44,1,34.9,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,817,1,6.16,1,34.9,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,891,1,5.73,1,34.91,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,988,1,5.3,1,34.92,1,"Float"
"Q4901267","7/29/2010",2455407.994,1,25.764,-84.75,1,NA,1,4.88,1,34.94,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,5,1,29.86,1,36.33,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,10,1,29.68,1,36.39,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,15,1,29.65,1,36.42,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,20,1,29.62,1,36.42,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,25,1,29.6,1,36.42,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,30,1,29.58,1,36.42,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,35,1,29.56,1,36.42,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,40,1,29,1,36.45,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,45,1,28.62,1,36.45,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,48,1,28.24,1,36.46,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,55,1,27.18,1,36.46,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,60,1,26.49,1,36.45,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,64,1,26.01,1,36.5,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,69,1,25.75,1,36.52,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,74,1,25.44,1,36.54,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,77,1,25.28,1,36.54,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,85,1,24.64,1,36.54,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,90,1,24.43,1,36.62,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,94,1,24.36,1,36.71,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,99,1,24.3,1,36.76,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,105,1,23.41,1,36.57,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,110,1,22.98,1,36.52,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,119,1,22.95,1,36.83,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,129,1,22.47,1,36.79,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,139,1,20.93,1,36.54,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,159,1,19.62,1,36.5,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,178,1,18.85,1,36.47,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,198,1,18.5,1,36.51,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,223,1,17.25,1,36.3,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,248,1,16.1,1,36.13,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,273,1,15.28,1,36.01,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,297,1,14.15,1,35.82,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,322,1,13.11,1,35.65,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,347,1,12.25,1,35.52,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,371,1,11.68,1,35.43,1,"Float"
"Q4901267","8/2/2010",2455411.981,1,25.62,-84.723,1,396,1,11.08,1,35.34,1,"Float"
